customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00178,Male,0,Yes,Yes,44,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,52.3,2250.73,No
CUST-00179,Female,1,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),51.19,2842.2,No
CUST-00180,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.45,181.09,No
CUST-00181,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),77.79,4902.11,No
CUST-00182,Male,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),61.63,3468.94,No
CUST-00183,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.03,1213.05,No
CUST-00184,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),35.18,2574.82,No
CUST-00185,Male,0,Yes,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.58,3267.21,No
CUST-00186,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.2,1422.8,No
CUST-00187,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.13,1667.53,Yes
CUST-00188,Male,0,No,No,48,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,820.36,Yes
CUST-00189,Male,1,Yes,No,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,48.24,35.43,No
CUST-00190,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,62.16,47.57,No
CUST-00191,Female,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.91,5074.55,No
CUST-00192,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.68,18.0,Yes
CUST-00193,Female,1,No,No,25,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,23.73,548.17,No
CUST-00194,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.72,5260.2,Yes
CUST-00195,Female,0,No,No,60,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,73.06,4345.39,No
CUST-00196,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.14,2168.16,No
CUST-00197,Male,1,No,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.36,293.88,No
CUST-00198,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,57.64,1883.81,No
CUST-00199,Male,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.91,924.36,No
CUST-00200,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.61,792.04,Yes
CUST-00201,Male,1,Yes,Yes,0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.64,18.0,Yes
CUST-00202,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,64.4,4101.23,Yes
CUST-00203,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),74.16,4938.3,Yes
CUST-00204,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.76,134.23,Yes
CUST-00205,Male,1,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,59.7,2460.66,Yes
CUST-00206,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,61.23,215.82,No
CUST-00207,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.31,2369.06,No
CUST-00208,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,62.75,3187.26,No
CUST-00209,Male,1,No,No,33,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,68.69,2227.73,No
CUST-00210,Female,1,Yes,Yes,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,52.6,159.08,Yes
CUST-00211,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.36,322.23,No
CUST-00212,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),28.99,2159.2,No
CUST-00213,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.56,3464.42,No
CUST-00214,Male,1,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.96,968.94,No
CUST-00215,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.8,57.05,No
CUST-00216,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,111.39,8027.41,Yes
CUST-00217,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.57,1161.3,No
CUST-00218,Male,0,Yes,No,38,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.02,1860.22,No
CUST-00219,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,41.41,2110.8,No
CUST-00220,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,48.57,441.73,No
CUST-00221,Male,1,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.56,2755.07,No
CUST-00222,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66.12,4129.62,No
CUST-00223,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.67,3845.1,No
CUST-00224,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,95.79,4020.36,Yes
CUST-00225,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.85,2521.6,No
CUST-00226,Male,1,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.33,1366.74,No
CUST-00227,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,61.77,2795.21,No
CUST-00228,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.02,22.7,Yes
CUST-00229,Female,0,No,Yes,49,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,69.03,3449.06,No
CUST-00230,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.28,131.32,No
CUST-00231,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.28,21.93,Yes
CUST-00232,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),43.94,79.37,No
CUST-00233,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,56.09,464.67,No
CUST-00234,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,49.47,1522.38,Yes
CUST-00235,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.6,18.0,No
CUST-00236,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,75.46,1790.66,No
CUST-00237,Female,1,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.44,4889.26,No
CUST-00238,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.65,826.82,No
CUST-00239,Male,1,Yes,No,0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.77,22.66,No
CUST-00240,Female,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.21,270.11,No
CUST-00241,Male,0,No,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.71,704.84,No
CUST-00242,Female,0,Yes,No,40,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.93,2230.32,No
CUST-00243,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),77.85,4151.29,No
CUST-00244,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),44.3,1759.62,No
CUST-00245,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,66.51,420.94,No
CUST-00246,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.89,2372.43,Yes
CUST-00247,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.61,3303.78,Yes
CUST-00248,Male,0,Yes,Yes,62,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),68.04,4258.5,No
CUST-00249,Female,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,42.72,1846.56,No
CUST-00250,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.07,131.19,No
CUST-00251,Male,0,Yes,Yes,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),26.97,1033.17,No
CUST-00252,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),81.41,724.94,No
CUST-00253,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,52.28,3688.7,No
CUST-00254,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.12,237.14,Yes
CUST-00255,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,63.13,3796.29,No
CUST-00256,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.43,2450.39,Yes
CUST-00257,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),71.54,196.0,No
CUST-00258,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),83.56,973.49,No
CUST-00259,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,78.87,5152.37,No
CUST-00260,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.46,48.69,Yes
CUST-00261,Female,1,No,No,9,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.71,446.16,No
CUST-00262,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.04,131.36,Yes
CUST-00263,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.89,330.49,No
CUST-00264,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),69.83,206.81,No
CUST-00265,Female,1,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.9,542.01,No
CUST-00266,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),99.71,51.76,No
CUST-00267,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.5,2132.21,Yes
CUST-00268,Male,0,Yes,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.12,3626.12,No
CUST-00269,Female,0,No,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),81.47,5133.4,Yes
CUST-00270,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),71.8,225.9,No
CUST-00271,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,57.65,18.0,No
CUST-00272,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.18,3617.8,No
CUST-00273,Male,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,86.13,5405.42,No
CUST-00274,Female,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,59.18,3409.94,No
CUST-00275,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,73.26,300.48,No
CUST-00276,Male,0,No,Yes,70,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.02,4659.61,No
CUST-00277,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.96,199.71,No
CUST-00278,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),41.33,31.0,No
CUST-00279,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),39.91,155.66,No
CUST-00280,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.84,702.1,Yes
CUST-00281,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.05,50.17,No
CUST-00282,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,72.6,323.45,No
CUST-00283,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,48.87,215.27,No
CUST-00284,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.64,287.48,Yes
CUST-00285,Male,0,No,No,15,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,68.65,1083.85,No
CUST-00286,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.04,594.95,No
CUST-00287,Male,1,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,81.57,5266.84,No
CUST-00288,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,71.26,539.92,No
CUST-00289,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.94,3613.76,No
CUST-00290,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),51.74,2642.36,No
CUST-00291,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.43,3743.21,No
CUST-00292,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,58.36,2289.36,No
CUST-00293,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),96.91,4888.36,No
CUST-00294,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),67.98,624.51,No
CUST-00295,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,55.12,108.81,Yes
CUST-00296,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),68.72,5001.75,No
CUST-00297,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.62,3220.93,No
CUST-00298,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,64.17,290.84,No
CUST-00299,Male,0,Yes,No,52,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,63.58,3235.7,No
CUST-00300,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.59,2040.3,Yes
CUST-00301,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.27,846.11,No
CUST-00302,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.94,26.35,No
CUST-00303,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),53.99,608.77,No
CUST-00304,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.68,877.94,No
CUST-00305,Female,0,No,Yes,32,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),28.46,887.7,No
CUST-00306,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.44,1553.06,No
CUST-00307,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,79.44,2964.19,No
CUST-00308,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.9,170.24,No
CUST-00309,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42.06,33.96,No
CUST-00310,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),35.39,345.61,No
CUST-00311,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,75.12,5296.61,No
CUST-00312,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,76.43,2775.47,No
CUST-00313,Male,0,No,Yes,27,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,46.28,1300.83,No
CUST-00314,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.84,626.73,No
CUST-00315,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),78.58,405.38,No
CUST-00316,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),22.02,1580.57,No
CUST-00317,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),63.43,1665.71,No
CUST-00318,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,38.89,637.98,No
CUST-00319,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,33.1,1411.47,No
CUST-00320,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),86.32,2281.85,No
